#,H,OPT_H,H/OPT_H
1144,2089,2000,1.0445
1145,2114,2000,1.057
1146,2000,2000,1
1147,2000,2000,1
1148,2000,2000,1
1149,2653,2000,1.3265
1150,2047,2000,1.0235
1151,2000,2000,1
1152,2628,2000,1.314
1153,2322,2000,1.161
1154,2615,2000,1.3075
1155,2000,2000,1
1156,2154,2000,1.077
1157,2000,2000,1
1158,2000,2000,1
1159,2088,2000,1.044
1160,2114,2000,1.057
1161,2200,2000,1.1
1162,2000,2000,1
1163,2037,2000,1.0185
1164,2157,2000,1.0785
1165,2307,2000,1.1535
1166,2113,2000,1.0565
1167,2000,2000,1
1168,2396,2000,1.198
1169,2000,2000,1
1170,2355,2000,1.1775
1171,2046,2000,1.023
1172,2230,2000,1.115
1173,2000,2000,1
1174,2419,2000,1.2095
1175,2000,2000,1
1176,2102,2000,1.051
1177,2000,2000,1
1178,2000,2000,1
1179,2145,2000,1.0725
1180,2000,2000,1
1181,2288,2000,1.144
1182,2000,2000,1
1183,2000,2000,1
1184,2000,2000,1
1185,2000,2000,1
1186,2380,2000,1.19
1187,2000,2000,1
1188,2000,2000,1
1189,2165,2000,1.0825
1190,2000,2000,1
1191,2000,2000,1
1192,2403,2000,1.2015
1193,2409,2000,1.2045
1194,2184,2000,1.092
1195,2000,2000,1
1196,2000,2000,1
1197,2433,2000,1.2165
1198,2000,2000,1
1199,2000,2000,1
1200,2028,2000,1.014
1201,2019,2000,1.0095
1202,2590,2000,1.295
1203,2000,2000,1
1204,2261,2000,1.1305
1205,2000,2000,1
1206,2925,2000,1.4625
1207,2000,2000,1
1208,2000,2000,1
1209,2537,2000,1.2685
1210,2000,2000,1
