#,H,OPT_H,H/OPT_H
783,237,200,1.185
784,211,200,1.055
785,204,200,1.02
786,210,200,1.05
787,223,200,1.115
788,224,200,1.12
789,221,200,1.105
790,216,200,1.08
791,225,200,1.125
792,210,200,1.05
793,220,200,1.1
794,234,200,1.17
795,214,200,1.07
796,213,200,1.065
797,221,200,1.105
798,213,200,1.065
799,218,200,1.09
800,217,200,1.085
801,218,200,1.09
802,209,200,1.045
803,205,200,1.025
804,233,200,1.165
805,219,200,1.095
806,222,200,1.11
807,206,200,1.03
808,215,200,1.075
809,212,200,1.06
810,208,200,1.04
811,211,200,1.055
812,239,200,1.195
813,213,200,1.065
814,213,200,1.065
815,229,200,1.145
816,226,200,1.13
817,212,200,1.06
818,215,200,1.075
819,215,200,1.075
820,211,200,1.055
821,207,200,1.035
822,213,200,1.065
823,207,200,1.035
824,211,200,1.055
825,219,200,1.095
826,213,200,1.065
827,237,200,1.185
828,213,200,1.065
829,217,200,1.085
830,219,200,1.095
831,204,200,1.02
832,259,200,1.295
833,207,200,1.035
834,220,200,1.1
835,216,200,1.08
836,206,200,1.03
837,211,200,1.055
838,206,200,1.03
839,210,200,1.05
840,214,200,1.07
841,210,200,1.05
842,215,200,1.075
843,227,200,1.135
844,221,200,1.105
845,208,200,1.04
846,228,200,1.14
847,207,200,1.035
848,207,200,1.035
849,213,200,1.065
850,242,200,1.21
851,228,200,1.14
852,209,200,1.045
853,224,200,1.12
854,210,200,1.05
855,228,200,1.14
856,205,200,1.025
857,210,200,1.05
858,209,200,1.045
859,212,200,1.06
860,206,200,1.03
861,214,200,1.07
862,237,200,1.185
863,211,200,1.055
864,209,200,1.045
865,214,200,1.07
866,211,200,1.055
867,211,200,1.055
868,212,200,1.06
869,211,200,1.055
870,223,200,1.115
871,215,200,1.075
872,210,200,1.05
873,211,200,1.055
874,236,200,1.18
875,221,200,1.105
876,215,200,1.075
877,210,200,1.05
878,209,200,1.045
879,207,200,1.035
880,217,200,1.085
881,215,200,1.075
882,214,200,1.07
883,235,200,1.175
884,221,200,1.105
885,209,200,1.045
886,220,200,1.1
887,212,200,1.06
888,219,200,1.095
889,214,200,1.07
890,215,200,1.075
891,214,200,1.07
892,215,200,1.075
893,215,200,1.075
894,210,200,1.05
895,220,200,1.1
896,214,200,1.07
897,214,200,1.07
898,206,200,1.03
899,249,200,1.245
900,228,200,1.14
901,214,200,1.07
902,209,200,1.045
903,206,200,1.03
904,230,200,1.15
905,251,200,1.255
906,218,200,1.09
907,216,200,1.08
908,209,200,1.045
909,209,200,1.045
910,211,200,1.055
911,209,200,1.045
912,207,200,1.035
913,222,200,1.11
914,210,200,1.05
915,207,200,1.035
916,211,200,1.055
917,249,200,1.245
918,207,200,1.035
919,207,200,1.035
920,210,200,1.05
921,217,200,1.085
922,207,200,1.035
923,207,200,1.035
924,236,200,1.18
925,226,200,1.13
926,214,200,1.07
927,209,200,1.045
928,207,200,1.035
929,220,200,1.1
930,211,200,1.055
931,210,200,1.05
932,213,200,1.065
933,211,200,1.055
934,229,200,1.145
935,226,200,1.13
936,212,200,1.06
937,218,200,1.09
938,209,200,1.045
939,209,200,1.045
940,218,200,1.09
941,218,200,1.09
942,214,200,1.07
943,204,200,1.02
944,211,200,1.055
945,208,200,1.04
946,215,200,1.075
947,210,200,1.05
948,216,200,1.08
949,210,200,1.05
950,211,200,1.055
951,218,200,1.09
952,206,200,1.03
953,212,200,1.06
954,228,200,1.14
955,218,200,1.09
956,212,200,1.06
957,209,200,1.045
958,271,200,1.355
959,217,200,1.085
960,213,200,1.065
961,213,200,1.065
962,204,200,1.02
963,228,200,1.14
964,212,200,1.06
965,208,200,1.04
966,215,200,1.075
967,217,200,1.085
968,206,200,1.03
969,216,200,1.08
970,229,200,1.145
971,218,200,1.09
972,219,200,1.095
973,214,200,1.07
974,210,200,1.05
975,210,200,1.05
976,208,200,1.04
977,212,200,1.06
978,214,200,1.07
979,223,200,1.115
980,222,200,1.11
981,204,200,1.02
982,221,200,1.105
983,208,200,1.04
984,217,200,1.085
985,208,200,1.04
986,216,200,1.08
987,208,200,1.04
988,212,200,1.06
989,268,200,1.34
990,224,200,1.12
991,225,200,1.125
992,218,200,1.09
993,212,200,1.06
994,221,200,1.105
995,209,200,1.045
996,209,200,1.045
997,211,200,1.055
998,220,200,1.1
999,214,200,1.07
1000,219,200,1.095
1001,211,200,1.055
1002,218,200,1.09
1003,209,200,1.045
1004,221,200,1.105
1005,208,200,1.04
1006,212,200,1.06
1007,209,200,1.045
1008,209,200,1.045
1009,214,200,1.07
1010,214,200,1.07
1011,228,200,1.14
1012,228,200,1.14
1013,217,200,1.085
1014,246,200,1.23
1015,212,200,1.06
1016,209,200,1.045
1017,210,200,1.05
1018,209,200,1.045
1019,223,200,1.115
1020,216,200,1.08
1021,215,200,1.075
1022,213,200,1.065
1023,215,200,1.075
1024,211,200,1.055
1025,219,200,1.095
1026,212,200,1.06
1027,214,200,1.07
1028,249,200,1.245
1029,213,200,1.065
1030,209,200,1.045
1031,211,200,1.055
1032,223,200,1.115
1033,211,200,1.055
1034,215,200,1.075
1035,224,200,1.12
1036,210,200,1.05
1037,209,200,1.045
1038,210,200,1.05
1039,211,200,1.055
1040,222,200,1.11
1041,237,200,1.185
1042,228,200,1.14
1043,211,200,1.055
1044,213,200,1.065
1045,218,200,1.09
1046,207,200,1.035
1047,214,200,1.07
1048,229,200,1.145
1049,227,200,1.135
1050,208,200,1.04
1051,211,200,1.055
1052,210,200,1.05
1053,208,200,1.04
1054,214,200,1.07
1055,211,200,1.055
1056,208,200,1.04
1057,215,200,1.075
1058,227,200,1.135
1059,211,200,1.055
1060,216,200,1.08
1061,232,200,1.16
1062,202,200,1.01
1063,215,200,1.075
1064,212,200,1.06
1065,237,200,1.185
1066,208,200,1.04
1067,221,200,1.105
1068,211,200,1.055
1069,212,200,1.06
1070,212,200,1.06
1071,209,200,1.045
1072,234,200,1.17
1073,215,200,1.075
1074,203,200,1.015
1075,222,200,1.11
1076,209,200,1.045
1077,229,200,1.145
1078,226,200,1.13
1079,210,200,1.05
1080,227,200,1.135
1081,206,200,1.03
1082,249,200,1.245
1083,230,200,1.15
1084,218,200,1.09
1085,245,200,1.225
1086,214,200,1.07
1087,218,200,1.09
1088,211,200,1.055
1089,222,200,1.11
1090,211,200,1.055
1091,221,200,1.105
1092,217,200,1.085
1093,229,200,1.145
1094,205,200,1.025
1095,214,200,1.07
1096,217,200,1.085
1097,210,200,1.05
1098,211,200,1.055
1099,211,200,1.055
1100,213,200,1.065
1101,212,200,1.06
1102,204,200,1.02
1103,234,200,1.17
1104,209,200,1.045
1105,208,200,1.04
1106,210,200,1.05
